follow,fɑ'lou,"① ～(の後)に続く　②～に従う<br>
A (is) followed by B　Ａの次にＢが続く<br>
as follow　次のように",Stage1 Verbs (1),1
following,fɑ'louiŋ,(形) 次の，以下のような,Stage1 Verbs (1),1-1
consider,kənsídər,"～を考慮する；　(＋Ａ＋ (as) Ｂ) ＡをＢとみなす<br>
(＋Ｖing) Ｖしようかと思う　　※ <b>×</b> consider to V",Stage1 Verbs (1),2
consideration,kənsìdəréiʃən,(名) 考慮，思いやり,Stage1 Verbs (1),2-1
considerate,kənsídərət,(形) 思いやりのある,Stage1 Verbs (1),2-2
considering,kənsídəriŋ,(形) ～を考慮すると,Stage1 Verbs (1),2-3
increase,inkrí:s,"増える； ～を増やす<br>
(名) 増加",Stage1 Verbs (1),3
decrease,dikrí:s,"(動) 減る；～を減らす<br>
(名) 減少",Stage1 Verbs (1),3-1
increasingly,inkrí:siŋli,(副) ますます (＝more and more),Stage1 Verbs (1),3-1
expect,ikspékt,"～を予期する，予想する，期待する<br>
expect to V　Ｖするつもり [予定] だ<br>
expect A to V　ＡがＶするのを予期する<br>
expect A from [of] B　ＡをＢに期待する",Stage1 Verbs (1),4
expectation,èkspektéiʃən,(名) 予期，期待,Stage1 Verbs (1),4-1
decide,disáid,"～することを決意する； ～を決定する，～と判断する<br>
deside to V　Vする決意をする",Stage1 Verbs (1),5
decision,disíʒən,(名) 決意，決定,Stage1 Verbs (1),5-1
decisive,disáisiv,(形) 決定的な，断固とした,Stage1 Verbs (1),5-2
develop,divéləp,"① 発達する； ～を発達させる　② ～を開発する<br>
developing country　発展途上国
developed country　先進国",Stage1 Verbs (1),6
development,divéləpmənt,(名) 発展，成長，開発,Stage1 Verbs (1),6-1
provide,prəváid,"～を供給する，与える<br>
provide A with B　ＡをＢに与える<br>
＝provide B for [to] A<br>
provide for  A　Ａに備える；　Ａを養う",Stage1 Verbs (1),7
continue,kəntínju:,"続く； ～を続ける (=go on, carry on)",Stage1 Verbs (1),8
continuous,kəntínjuəs,(形) 絶え間ない，休みない,Stage1 Verbs (1),8-1
continual,kəntínjuəl,(形) 繰り返される,Stage1 Verbs (1),8-2
continuity,kɑ`ntən(j)ú:əti,(名) 連続性,Stage1 Verbs (1),8-3
include,inklú:d,～を含む，含める,Stage1 Verbs (1),9
including,inklú:diŋ,(前) ～を含めて,Stage1 Verbs (1),9-1
exclude,iksklú:d,(動) ～を除外する,Stage1 Verbs (1),9-2
remain,riméin,"① (ある状態の) ままでいる　② とどまる，残る<br>
remain to be Ved　これからＶせねばならない",Stage1 Verbs (1),10
reach,rí:ʧ,"～に着く (=arrive at)； ～に達する<br>
reach for A　Ａをとろうと手を伸ばす<br>
within A's reach　Ａの手の届く範囲に<br>
(名) 届く範囲",Stage1 Verbs (1),11
allow,əláu,"① ～を許可する，許す　② ～を可能にする (＝enable)<br>
①＝permit，let<br>
allow A to V　ＡがＶするのを許す，可能にする<br>
allow for A　Ａを考慮に入れる",Stage1 Verbs (1),12
force,fɔ':rs,"～を強制する<br>
(名) 力，暴力； 軍隊",Stage1 Verbs (1),13
offer,ɔ':fər,"～を申し出る； ～を与える<br>
offer to V　Ｖすると申し出る<br>
(名) 申し出，提案",Stage1 Verbs (1),14
offering,ɔ':fəriŋ,(名) 申し出，提供，供え物,Stage1 Verbs (1),14-1
realize,rí:əlàiz,～を悟る，～に気づく (＋that～)　②~を実現する,Stage1 Verbs (1),15
realization,rì:əlizéiʃən,(名) ① 認識，理解　② 実現,Stage1 Verbs (1),15-1
suggest,səgʤést,"① ～と提案する　② ～をほのめかす，暗示[示唆]する<br>
suggest (to A) that S＋(should) 原形Ｖ　(Ａに)～と提案する",Stage1 Verbs (1),16
suggestion,səgʤésʧən,(名) 提案；暗示,Stage1 Verbs (1),16-1
require,rikwáiər,"～を必要とする (＝need)； ～を要求する (=demand)<br>
require that S＋(should) 原形V",Stage1 Verbs (1),17
requirement,rikwáiərmənt,(名) 要求される物，必要条件,Stage1 Verbs (1),17-1
worry,wə':ri,"心配する； ～に心配させる<br>
be worried about A　Ａのことを心配する<br>
(名) 心配(事)",Stage1 Verbs (1),18
wonder,wʌ'ndər,"① (＋wh/if節) ～かと疑問に思う<br>
② (＋at A) Ａに驚く，Ａを不思議に思う<br>
(It is) no wonder (that) ～　～は不思議ではない；　当然だ<br>
(名) 驚き，不思議(な物)",Stage1 Verbs (1),19
cost,kɔ':st,"① ～を要する　② ～を要する<br>
cost (A) B　(A) にＢ(費用)がかかる<br>
(名) 費用，犠牲",Stage1 Verbs (1),20
costly,kɔ':stli,(形) 高価な；損失の大きい,Stage1 Verbs (1),20-1
tend,ténd,(＋to V) Vする傾向がある，Vしがちである,Stage1 Verbs (1),21
tendency,téndənsi,(名) 傾向，癖,Stage1 Verbs (1),21-1
depend,dipénd,(＋on A) Ａに依存する，Ａしだいで決まる,Stage1 Verbs (1),22
dependent,dipéndənt,(形) 依存する,Stage1 Verbs (1),22-1
dependence,dipéndəns,(名) 依存,Stage1 Verbs (1),22-2
share,ʃéər,"～を分け合う，共有する，一緒に使う<br>
share A with B　ＡをＢと分かち合う",Stage1 Verbs (1),23
demand,dimæ'nd,"① ～を要求する，必要とする　② ～を問う<br>
demand that S＋(should) 原形V　～を要求する<br>
※ <b>×</b> ＋O＋to V の形はない",Stage1 Verbs (1),24
demanding,dimæ'ndiŋ,(形) 骨の折れる，要求の厳しい,Stage1 Verbs (1),24-1
support,səpɔ':rt,"① ～を支持する，援助する　② (家族など)を養う<br>
③ ～を立証する，裏付ける<br>
(名) 支持，援助",Stage1 Verbs (1),25
hire,háiər,～を雇う； <有料で車などを>を借りる,Stage1 Verbs (1),26
regard,rigɑ':rd,"(＋A as B) AをBだと思う，みなす<br>
with [in] regard to A　Ａに関しては<br>
regarding A　Ａに関して<br>
regardless A　Ａに関係なく",Stage1 Verbs (1),27
base,béis,"(A be based on B) AがBに基づいている<br>
(＋A on B) Ａの基礎をＢに置く",Stage1 Verbs (1),28
basic,béisik,(名) 基礎的な,Stage1 Verbs (1),28-1
basement,béismənt,(名) 地下室，地階,Stage1 Verbs (1),28-2
improve,imprú:v,～を向上させる，改善する； 向上する，進歩する,Stage1 Verbs (1),29
improvement,imprú:vmənt,(名) 進歩，改善,Stage1 Verbs (1),29-1
recognize,rékəgnàiz,① ～を認める　② ～を識別する，～だとわかる,Stage1 Verbs (1),30
recognition,rèkəgníʃən,(名) 認識，承認,Stage1 Verbs (1),30-1
notice,nóutis,"～に気づく，～だとわかる<br>
take notice of A　Ａに注意する<br>
(名) 通知，掲示，注意",Stage1 Verbs (1),31
noticeable,nóutisəbl,(形) 目立つ，著しい,Stage1 Verbs (1),31-1
suppose,səpóuz,"～だと思う，想像する，仮定する<br>
be supposed to V　Ｖすることになっている，Ｖすべきだ，Ｖするはずだ<br>
＝sould<br>
Suppose (that)　もし～だとしたら (どうだろう)<br>
＝Supposing (that)",Stage1 Verbs (1),32
supposedly,səpóuzidli,(副) たぶん，おそらく,Stage1 Verbs (1),32-1
raise,réiz,"① ～を上げる　② ～を育てる (＝bring up)<br>
③ (問題など)を提起する<br>
(名) 賃上げ",Stage1 Verbs (1),33
prefer,prifə':r,"～をより好む<br>
prefer A to B　ＢよりもＡを好む　※Ａ，Ｂには名詞、動名詞<br>
prefer to V1 rather than to V2　V2よりもV1することを好む",Stage1 Verbs (1),34
preference,préf(ə)rəns,(名) 好み；好物,Stage1 Verbs (1),34-1
preferable,préf(ə)rəbl,(形) より好ましｉ，ましな,Stage1 Verbs (1),34-2
cheer,ʧíər,"① ～を励ます　② 声援する(＋for)<br>
cheer A up　Ａを励ます，元気づける<br>
cheer up　元気を出す　※命令文が多い<br>
(名) 励まし，声援",Stage1 Verbs (1),35
cheerful,ʧíərfəl,(形) 陽気な,Stage1 Verbs (1),35-1
suffer,sʌ'fər,"<苦痛、損害など>～を経験する，受ける；<br>
<病気などで>苦しむ，損害を受ける<br>
suffer from A　Ａ(病気などで)苦しむ",Stage1 Verbs (1),36
suffering,sʌ'f(ə)riŋ,(名) 苦しみ,Stage1 Verbs (1),36-1
describe,diskráib,～を描写する，～の特徴を説明する,Stage1 Verbs (1),37
description,diskrípʃən,(名) 描写，説明,Stage1 Verbs (1),37-1
prevent,privént,"～をさまたげる，防ぐ，させない<br>
prevent A from Ving　ＡがＶするのをさまたげる",Stage1 Verbs (1),38
prevention,privénʃən,(名) 防止，予防,Stage1 Verbs (1),38-1
reduce,rid(j)ú:s,"① ～を減らす　② (＋A to B) ＡをＢにする，変える<br>
be reduced to A　Ａになる，Ａに変えられる　※より低い(小さい)状態への変化に用いる",Stage1 Verbs (1),39
reduction,ridʌ'kʃən,(名) 減少，削減，割引,Stage1 Verbs (1),39-1
mistake,mistéik,"～を誤解する，間違える<br>
mistake A for B　ＡをＢと間違える",Stage1 Verbs (1),40
mistaken,mistéikən,(形) 誤った，間違っている,Stage1 Verbs (1),40-1
prepare,pripéər,"(～の)準備をする (＋for)，(～を)用意する<br>
be prepared for A　Ａに備えている",Stage1 Verbs (1),41
preparation,prèpəréiʃən,(名) 準備，用意,Stage1 Verbs (1),41-1
encourage,inkə':riʤ,"<人を>励ます，～を促進する；<br>
(＋A to V)　ＡにＶするようにすすめる<br>
discourage A from Ving　ＡにＶする気をなくさせる",Stage1 Verbs (1),42
encouragement,inkə':riʤmənt,(名) 励まし，促進,Stage1 Verbs (1),42-1
prove,prú:v,① ～だとわかる (＝turn out)　② ～を証明する,Stage1 Verbs (1),43
proof,prú:f,(名) 証拠，証明,Stage1 Verbs (1),43-1
treat,trí:t,"① ～をあつかう；～を手当てする<br>
(名) ① 楽しみ，喜び　② おごり",Stage1 Verbs (1),44
treatment,trí:tmənt,(名) 取り扱い，待遇；治療,Stage1 Verbs (1),44-1
establish,istæ'bliʃ,"～を設立する，創立する (＝found)；<br>
<事実など>を確定する，立証する<br>
establish oneself　定着する",Stage1 Verbs (1),45
establishment,istæ'bliʃmənt,"(名) ① 施設，組織 (学校，会社など)<br>
　　　 ② 設立　③ 支配層，上層部",Stage1 Verbs (1),45-1
relate,riléit,"①関係がある；～を関係づける　②～を述べる，話す<br>
be related to A　Ａと関係がある",Stage1 Verbs (1),46
relation,riléiʃən,(名) 関係,Stage1 Verbs (1),46-1
relationship,riléiʃ(ə)nʃip,(名) 関係,Stage1 Verbs (1),46-2
correlation,kɔ`:rəléiʃən,(名) 相関，相互関係,Stage1 Verbs (1),46-3
compare,kəmpéər,"① ～を比較する　② ～をたとえる　③匹敵する，比べられる<br>
compare A with B　ＡとＢを比較する<br>
compare A to B　① ＡをＢにたとえる　② ＡとＢを比較する",Stage1 Verbs (1),47
comparison,kəmpæ'rəsn,(名) 比較；たとえ,Stage1 Verbs (1),47-1
comparatively,kəmpæ'rətivli,(副) 比較的，かなり,Stage1 Verbs (1),47-2
comparable,kɑ'mpərəbl,(形) 比較できる，同等の,Stage1 Verbs (1),47-3
spread,spréd,"～を広げる；広がる<br>
(名) 広がり，広めること",Stage1 Verbs (1),48
refer,rifə':r,"(＋to A) Ａを指示する；Ａに言及する；Ａを参照する<br>
refer to A as B　ＡをＢと呼ぶ<br>
=call A B",Stage1 Verbs (1),49
reference,réf(ə)rəns,(名) 言及；参照,Stage1 Verbs (1),49-1
supply,səplái,"～を供給する，支給する<br>
supply A with B　ＡにＢを供給する<br>
＝supply B to [for] A<br>
supply and demand　供給と需要<br>
(名) 供給",Stage1 Verbs (1),50
gain,géin,"① ～を得る，儲ける　② ～を増す<br>
gain weight　体重が増える<br>
(名) 利益，増加",Stage1 Verbs (1),51
destroy,distrɔ'i,～を破壊する；<害虫など>を殺す，滅ぼす,Stage1 Verbs (1),52
destruction,distrʌ'kʃən,(名) 破壊，破滅,Stage1 Verbs (1),52-1
destructive,distrʌ'ktiv,(形) 破壊的な,Stage1 Verbs (1),52-2
apply,əplái,"① 当てはまる，～を当てはめる，応用する<br>
② 申し込む<br>
A apply to B　ＡがＢに当てはまる<br>
apply A to B　ＡをＢに当てはめる，応用する<br>
apply (to A) for B　(Ａに) Ｂをほしいと申し込む",Stage1 Verbs (1),53
application,æ`pləkéiʃən,(名) 応用，適用；申し込み,Stage1 Verbs (1),53-1
applicant,æ'plikənt,(名) 志願者，応募者,Stage1 Verbs (1),53-2
seek,sí:k,"～を求める，得ようとする<br>
seek to V　Ｖしようと努める<br>
=try to V",Stage1 Verbs (1),54
search,sə':rʧ,"(＋for A) ～を捜す；(+A) Ａ(場所)を探る<br>
in search of A　Ａを探して，求めて<br>
search him　彼のボディチェックをする<br>
search for him　彼を探す",Stage1 Verbs (1),55
claim,kléim,"① ～と主張する，言い張る(＋that～；＋to V)<br>
② ～を(当然の権利として)要求する<br>
(名) 主張；要求",Stage1 Verbs (1),56
draw,drɔ':,"① ～を引っぱる，引き出す，<注意>を引く<br>
② <図，絵>を(線で)描く",Stage1 Verbs (1),57
drawer,drɔ':ər,(名) 引き出し,Stage1 Verbs (1),57-1
refuse,réfju:s,"<申し出などを>～を断る，辞退する<br>
refuse to V　Ｖするのを拒む",Stage1 Verbs (1),58
refusal,rifjú:z(ə)l,(名) 拒否，拒絶,Stage1 Verbs (1),58-1
respond,rispɑ'nd,(＋to A) Ａに返答する　②Ａに反応する,Stage1 Verbs (1),59
response,rispɑ'ns,(名) 返答　(=anser)，反応,Stage1 Verbs (1),59-1
mention,ménʃən,"～について述べる，言及する (＝refer to)<br>
mention A to B　ＡについてＢ(人)に言う<br>
Don't mention it.　どういたしまして<br>
＝you're welcome.<br>
not to mention A　Ａは言うまでもなく<br>
＝to say nothing of A",Stage1 Verbs (1),60
judge,ʤʌ'ʤ,"～を判断する，～を裁判する<br>
(名) 裁判官，審判員",Stage1 Verbs (1),61
judgement,ʤʌ'ʤmənt,(名) 判断,Stage1 Verbs (1),61-1
approach,əpróuʧ,"① ～に接近する　② <問題などに>に取り組む<br>
(名) <研究などの>方法，取り組み方；接近 (＋to)",Stage1 Verbs (1),62
admit,ædmít,"① <自分に不利・不可なこと>を認める (＋that～)<br>
② <人>の入場[入学]を許可する<br>
=acknowledge　(動) ～を認める",Stage1 Verbs (1),63
admission,ædmíʃən,(名) 入学(許可)，入場(料)，入会(金),Stage1 Verbs (1),63-1
reflect,riflékt,"① ～を反映する，～を反射する<br>
② (＋on A) Ａについてよく考える",Stage1 Verbs (1),64
reflection,riflékʃən,(名) 反射，反映；熟考,Stage1 Verbs (1),64-1
perform,pərfɔ':rm,"① ～を行う，～を遂行する (＝carry out)<br>
② ～を演じる，～を演奏する",Stage1 Verbs (1),65
performance,pərfɔ':rməns,(名) ①遂行，実行　②演技，上演　③性能；出来栄え，成績,Stage1 Verbs (1),65-1
bore,bɔ':r,"<人を>うんざりさせる<br>
A is bored with B　Ａ(人)がＢについて退屈している<br>
He is bored.　彼は退屈している<br>
He is boring.　彼はつまらない人間だ<br>
(名) 退屈なもの[人]",Stage1 Verbs (1),66
boredom,bɔ':rdəm,(名) 退屈,Stage1 Verbs (1),66-1
survive,sərváiv,生き残る；<人>より長生きする；<危機など>を超えて生き延びる,Stage1 Verbs (1),67
survival,sərváivəl,(名) 生存，生きること,Stage1 Verbs (1),67-1
represent,rèprizént,"① ～を表す，示す　② ～を代表する<br>
①＝stand for",Stage1 Verbs (1),68
representation,rèprizentéiʃən,(名) ① 代表　② 表現,Stage1 Verbs (1),68-1
representative,rèprizéntətiv,(名) 代表者　(形) 代表の，表している,Stage1 Verbs (1),68-2
argue,ɑ':rgju:,～と主張する(＋that～)； (～を)議論する；論争する,Stage1 Verbs (1),69
argument,ɑ':rgjumənt,(名) 議論，主張，論争，口論,Stage1 Verbs (1),69-1
grant,græ'nt,"① ～を認める(＝admit)　② を与える<br>
③ <願い>をかなえてやる<br>
take A for granted　Ａを当然のことと思う<br>
take it for granted that～　～ということを当然と思う<br>
(名) 交付，補助金",Stage1 Verbs (1),70
indicate,índikèit,～を指し示す，表す(＝show),Stage1 Verbs (1),71
indication,ìndikéiʃən,(名) 指示，暗示，兆候,Stage1 Verbs (1),71-1
belong,bilɔ':ŋ,"所属している，(～の)所有物である<br>
A belong to B　ＡはＢに所属している，Ｂのものだ",Stage1 Verbs (1),72
belongings,bilɔ':ŋiŋz,(名) 所有物，持ち物,Stage1 Verbs (1),72-1
acquire,əkwáiər,<言語，技術などを>を習得する；～を獲得する,Stage1 Verbs (1),73
reply,riplái,"返事をする，(～と)答える(＋to)<br>
reply to A＝anser A<br>
(名) 返事，答え",Stage1 Verbs (1),74
feed,fí:d,"～にエサをやる，～を養う；エサを食う<br>
feed on A　(動物が)Ａを常食とする<br>
be fed up with A　Ａにうんざりしている",Stage1 Verbs (1),75
escape,iskéip,"逃げる，まぬがれる(＋from)；～を避ける<br>
(名) 逃亡；逃げ道",Stage1 Verbs (1),76
replace,ripléis,"① ～に取って代わる，～を取り替える<br>
①＝take the place of<br>
② ～を元の場所に戻す<br>
replace A with B　ＡをＢに取り替える",Stage1 Verbs (1),77
replacement,ripléismənt,(名) 取り替え，代用品,Stage1 Verbs (1),77-1
reveal,riví:l,～を明らかにする，知らせる，示す,Stage1 Verbs (1),78
revelation,rèvəléiʃən,(名) 暴露，発覚；新発見,Stage1 Verbs (1),78-1
surround,səráund,～を取り囲む　※受動態が40％,Stage1 Verbs (1),79
surroundings,surroundings,(名) 環境，周囲の状況,Stage1 Verbs (1),79-1
suit,sú:t,～に合う，適する；<服装・色などが><人>に似合う,Stage1 Verbs (1),80
suitable,suitable,(形) 適した，相応しい,Stage1 Verbs (1),80-1
estimate,éstəmèit,"<数量>を推定する；～を評価する<br>
(名) 見積り",Stage1 Verbs (1),81
underestimate,underestimate,(動) ～を過少評価する,Stage1 Verbs (1),81-1
aim,éim,"(＋at A) Ａをねらう，目指す；<br>
(＋A at B) ＡをＢに向ける<br>
be aimed at A　Ａ向けだ，Ａを目指している<br>
(名) 目的，意図 (＝purpose，intention)",Stage1 Verbs (1),82
earn,ə':rn,"① <金>をもうける、かせぐ<br>
② <評判・尊敬など>を得る<br>
earn one's living　生計をたてる",Stage1 Verbs (1),83
decline,dikláin,"① 衰退する，低下する　② ～を辞退する<br>
(名) 衰退，低下",Stage1 Verbs (1),84
afford,əfɔ':rd,"① ～をする[持つ]余裕がある　② ～を与える<br>
can afford to V　Ｖする余裕がある",Stage1 Verbs (1),85
affordable,affordable,(形) 手ごろな値段の,Stage1 Verbs (1),85-1
confuse,kənfjú:z,"１<人>を当惑させる，～を混乱させる　②～を混同する<br>
confuse A with B　ＡをＢと混同する",Stage1 Verbs (1),86
confused,confused,(形) 当惑した，混乱した,Stage1 Verbs (1),86-1
confusing,confusing,(形) <人を>当惑させる,Stage1 Verbs (1),86-2
confusion,confusion,(名) 混乱，混同，当惑,Stage1 Verbs (1),86-3
graduate,græ'ʤuət,"(＋from A) Ａを卒業する<br>
graduate school　大学院",Stage1 Verbs (1),87
graduation,graduation,(名) 卒業,Stage1 Verbs (1),87-1
undergraduate,undergraduate,(名) 大学生,Stage1 Verbs (1),87-2
vary,vé(ə)ri,変わる，さまざまである；～を変える,Stage1 Verbs (1),88
varied,varied,(形) さまざまな，変化に富んだ,Stage1 Verbs (1),88-1
invariably,invariably,(副) いつも，変わることなく,Stage1 Verbs (1),88-2
variation,variation,(名) 変化，差異,Stage1 Verbs (1),88-3
remove,rimú:v,"～を移す，取り去る；<衣服>を脱ぐ (＝take off)<br>
be (far) removed from A　Ａから(遠く)隔たっている",Stage1 Verbs (1),89
romoval,romoval,(名) 除去，移動,Stage1 Verbs (1),89-1
insist,insíst,"～と(強く)主張する，言い張る<br>
insist on A　Ａを主張する<br>
insist that S＋(should)　原形V　ＳがＶすることを要求する",Stage1 Verbs (1),90
examine,igzæ'min,"～を調査する，検査する，試験する<br>
＝look into，go into，go over",Stage1 Verbs (1),91
examination,examination,(名) 試験 (＝exam)；調査,Stage1 Verbs (1),91-1
remind,rimáind,"(＋A of B) ＡにＢのことを思い出させる<br>
remind A that～　Ａ(人)に～を思い出させる<br>
remind A to V　Ａ(人)にＶすることを思い出させる",Stage1 Verbs (1),92
contribute,kəntríbju:t,"① (＋to A) Ａに貢献する；Ａの一因となる<br>
② (＋A to B) AをBに寄付する，提供する",Stage1 Verbs (1),93
contribution,contribution,(名) 貢献，寄付,Stage1 Verbs (1),93-1
warn,wɔ':rn,"<人>に警告する<br>
warn A of [about; against] B　ＡにＢを警告する",Stage1 Verbs (1),94
warning,warning,(名) 警告，警報,Stage1 Verbs (1),94-1
connect,kənékt,"～をつなぐ，関係づける；つながる (＝link)<br>
be connected to [with] A　Ａと関係がある，つながりがある",Stage1 Verbs (1),95
connection,connection,(名) 結びつき，関係,Stage1 Verbs (1),95-1
match,mæ'ʧ,"① ～に匹敵する　② ～に調和する (＝go with)<br>
be no match for A　Ａに敵わない<br>
(名) ① 試合　② 競争相手，好敵手　③ よくつりあう人・物",Stage1 Verbs (1),96
focus,fóukəs,"焦点を合わせる，集中する<br>
focus on A　Ａに焦点を合わせる<br>
(名) 焦点",Stage1 Verbs (1),97
reject,riʤékt,<提案など>を断る，拒絶する,Stage1 Verbs (1),98
rejection,rejection,(名) 拒絶，拒否,Stage1 Verbs (1),98-1
convince,kənvíns,"<人>を納得させる，確信させる<br>
convince A that～　　　Ａに～と確信させる<br>
A is convinced that～　Ａが～と確信している<br>
convince A of B　　　　　ＡにＢを確信させる<br>
A is convinced of B　　ＡがＢを確信している",Stage1 Verbs (1),99
conviction,conviction,(名) 確信,Stage1 Verbs (1),99-1
convincing,convincing,(名) 説得力のある,Stage1 Verbs (1),99-2
associate,əsóuʃièit,"① (＋A with B) ＡをＢに関連づける，ＡからＢを連想する<br>
② (＋with A) Ａと付き合う<br>
be associated with A　Ａと関連している<br>
(名) 仲間，同僚",Stage1 Verbs (1),100
association,association,(名) 協会；連想；交際,Stage1 Verbs (1),100-1
rush,rʌ'ʃ,"急いで行く，急いでする<br>
(名) 急ぎ，突進<br>
rush hour　ラッシュアワー",Stage1 Verbs (1),101
stress,strés,"～を強調する<br>
(名) 緊張，ストレス，協調",Stage1 Verbs (1),102
stressful,stressful,(形) ストレスの多い,Stage1 Verbs (1),102-1
attract,ətræ'kt,<人・注意>を引きつける；魅惑する,Stage1 Verbs (1),103
attractive,attractive,(形) 魅力的な,Stage1 Verbs (1),103-1
attraction,attraction,(名) 魅力；引きつけるもの,Stage1 Verbs (1),103-2
rely,rilái,"(＋on [upon] A) Ａに頼る，Ａを信頼する<br>
rely on A for B　Ａに頼ってＢを求める",Stage1 Verbs (1),104
reliable,reliable,(形) 信頼できる，当てになる,Stage1 Verbs (1),104-1
reliance,reliance,(名) 依存，信頼,Stage1 Verbs (1),104-2
regret,rigrét,"～を後悔する：残念に思う<br>
regret Ving　Ｖしたことを後悔する<br>
(名) 後悔，遺憾",Stage1 Verbs (1),105
regretful,regretful,(形) <人が>後悔している,Stage1 Verbs (1),105-1
regrettable,regrettable,(形) <物事が>残念な，悲しむべき,Stage1 Verbs (1),105-2
adopt,ədɑ'pt,① <理論・技術など>を採用する　② ～を養子にする,Stage1 Verbs (1),106
adoption,adoption,(名) 採用，養子縁組,Stage1 Verbs (1),106-1
shake,ʃéik,"～を振る；震える；～を動揺させる<br>
shake hands (with A)　(Ａと)握手する<br>
shake one's head　首を横に振る　　※否定の身振り",Stage1 Verbs (1),107
hurt,hə':rt,"～を傷つける；痛む<br>
(名) 傷",Stage1 Verbs (1),108
operate,ɑ'pərèit,"① <機械などが>作動する　② <機械など>を操作する<br>
③ (＋on) 手術する",Stage1 Verbs (1),109
operation,operation,(名) ① 手術　② 活動，軍事行動　③ 操作,Stage1 Verbs (1),109-1
extend,iksténd,"～を広げる，延長する；広がる，延びる<br>
extended family　拡大家族，親戚<br>
to some extent　ある程度まで",Stage1 Verbs (1),110
extensive,extensive,(形) 広範囲な,Stage1 Verbs (1),110-1
extension,extension,(名) 延長，増大,Stage1 Verbs (1),110-2
blame,bléim,"～を非難する，～のせいにする<br>
blame A for B　ＡにＢの責任を負わせる<br>
＝blame B on A<br>
be to blame　責任がある，悪い<br>
(名) 非難；責任",Stage1 Verbs (1),111
consist,kənsíst,"① (＋of A) Ａで構成されている<br>
①＝be composed of，be made up of<br>
② (＋in A) Ａに存在する",Stage1 Verbs (1),112
persuade,pərswéid,"① ～を説得する　② ～を信じさせる<br>
persuade A to V　Ａを説得してＶさせる　　※説得が成功したことを含意する<br>
                                                          try to～　なら失敗した可能性あり",Stage1 Verbs (1),113
persuasion,persuasion,(名) 説得,Stage1 Verbs (1),113-1
persuasive,persuasive,(形) 説得力のある,Stage1 Verbs (1),113-2
admire,ædmáiər,～に感心[感嘆]する，～を賞賛する，尊敬する,Stage1 Verbs (1),114
admiration,admiration,(名) 感嘆，賞賛,Stage1 Verbs (1),114-1
admirable,admirable,(形) 賞賛すべき，立派な,Stage1 Verbs (1),114-2
disappoint,dìsəpɔ'int,～を失望させる,Stage1 Verbs (1),115
disappointed,disappointed,"(形) (＋with, at)<人が>がっかりした",Stage1 Verbs (1),115-1
disappointing,disappointing,(形) <人を>がっかりさせる,Stage1 Verbs (1),115-2
disappointment,disappointment,(名) 失望,Stage1 Verbs (1),115-3
expand,ikspæ'nd,拡大する,Stage1 Verbs (1),116
expansion,expansion,(名) 拡大，進展,Stage1 Verbs (1),116-1
preserve,prizə':rv,～を保護する，保存する；～を保つ，～を維持する,Stage1 Verbs (1),117
preservation,preservation,(名) 保護，保存，維持,Stage1 Verbs (1),117-1
struggle,strʌ'gl,"苦闘する，努力する；もがく；(＋with) (～に)取り組む<br>
(名) 努力，苦闘 (＋for)",Stage1 Verbs (1),118
arrange,əréinʤ,"① <会合など>の手はずを整える；～を手配する<br>
② ～を配列する，整理する<br>
arrage words in the right order　単語を正しい順に並べる",Stage1 Verbs (1),119
arrangement,arrangement,(名) 準備；整理，配列,Stage1 Verbs (1),119-1
disturb,distə':rb,"① <人・仕事など>を妨げる (＝interrupt)<br>
② <人>を不安にする (＝worry)；(平和・秩序など) をかき乱す",Stage1 Verbs (1),120
disturbance,disturbance,(名) 混乱，妨害,Stage1 Verbs (1),120-1
disturbing,disturbing,(形) 人を不安にする,Stage1 Verbs (1),120-2
employ,implɔ'i,"① ～を雇う、～を用いる　② <方法・言葉など>を用いる (＝use)<br>
lifetime employment　終身雇用",Stage1 Verbs (1),121
employee,employee,(名) 従業員 ⇔ 雇い主,Stage1 Verbs (1),121-1
employer,implɔ'iər,(名) 雇い主,Stage1 Verbs (1),121-2
employment,employment,(名) 雇用，職，使用,Stage1 Verbs (1),121-3
unemployment,unemployment,(名) 失業,Stage1 Verbs (1),121-4
engage,ingéiʤ,"(＋in A) A(活動・仕事などに)従事する，参加する，Ａを行う；<br>
(＋A in B) ＡをＢに従事させる<br>
be engaged in A　Ａに従事している (＝engage in A)；<br>
　　　　　　　　　　　　　Ａに没頭している",Stage1 Verbs (1),122
engagement,engagement,(名) (会合などの)約束；婚約,Stage1 Verbs (1),122-1
abandon,əbæ'ndən,"～を捨てる，放棄する<br>
＝give up，desert",Stage1 Verbs (1),123
display,displéi,"～を展示する；～を表す；～を誇示する<br>
＝exhibit，show<br>
(名) 展示，表現",Stage1 Verbs (1),124
encounter,inkáuntər,"～に偶然出会う，<問題など>にぶつかる<br>
＝come across，run into
(名) 出会い，遭遇",Stage1 Verbs (1),125
amuse,əmjú:z,～を楽しませる，笑わせる (＝entertain),Stage1 Verbs (1),126
amusing,amusing,(形) <人にとって>愉快な，楽しい (＝funny),Stage1 Verbs (1),126-1
amused,amused,(形) <人が>面白がっている,Stage1 Verbs (1),126-2
amusement,amusement,(名) 楽しみ，娯楽,Stage1 Verbs (1),126-3
